Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,653,0,65000,75313.64124960339,3240.9581060001074,244465.33544200019,1157.957120980092,0.3522822519778278,0.0,65000,89000,111000,123000,153000,173000,202000,206000,244000,244000,244000
,Aggregated,653,0,65000,75313.64124960339,3240.9581060001074,244465.33544200019,1157.957120980092,0.3522822519778278,0.0,65000,89000,111000,123000,153000,173000,202000,206000,244000,244000,244000
