ts,status,size,total_ms,upstream_ms
1787447965,502,small,78246.6,0.0
1787447965,502,small,79250.9,0.0
1787447965,502,large,78248.8,0.0
1787447965,502,large,84286.0,0.0
1787447965,502,small,87282.6,0.0
1787447965,502,small,85287.4,0.0
1787447965,502,small,84285.5,0.0
1787447965,502,small,81260.7,0.0
1787447965,502,small,86288.8,0.0
1787447965,502,medium,87292.8,0.0
1787447965,502,medium,83247.4,0.0
1787447965,502,medium,80264.9,0.0
1787447965,502,large,80266.5,0.0
1787447965,502,small,82245.1,0.0
1787447966,502,large,5.1,0.0
1787447966,502,small,4.3,0.0
1787447966,502,small,5.5,0.0
1787447966,503,small,6.2,3.2
1787447966,503,small,6.8,3.2
1787447966,503,large,6.9,2.9
1787447966,503,medium,6.5,2.9
1787447966,503,small,6.4,3.3
1787447966,503,large,6.4,3.3
1787447966,503,large,6.0,3.3
1787447966,503,medium,6.2,2.8
1787447966,503,medium,6.3,3.2
1787447967,503,small,6.8,3.7
1787447967,503,medium,7.7,4.5
1787447967,503,medium,6.1,2.9
1787447967,503,large,6.3,3.2
1787447967,503,large,6.1,3.1
1787447967,503,medium,5.5,2.5
1787447968,503,small,5.8,2.5
1787447968,503,small,5.7,2.5
1787447968,503,small,5.5,2.6
1787447968,503,medium,5.4,2.6
1787447968,503,large,5.3,2.5
1787447968,503,small,5.2,2.5
1787447968,503,small,4.9,2.4
1787447968,503,medium,5.0,2.4
1787447968,503,medium,5.3,2.4
1787447968,503,small,7.3,3.9
1787447968,503,medium,35.7,30.7
1787447968,503,small,13.3,3.2
1787447968,503,small,14.0,3.3
1787447969,503,medium,36.7,24.3
1787447969,503,medium,17.2,3.8
1787447977,200,small,8441.4,8438.1
1787447979,200,small,9826.7,9821.6
1787447984,200,small,14916.9,14910.5
