ts,status,size,total_ms,upstream_ms
1788162916,200,small,4576.3,4563.8
1788162918,200,small,5193.3,5168.6
1788162918,200,small,5253.4,5236.6
1788162918,200,small,4622.3,4618.1
1788162919,200,small,5450.7,5440.4
1788162919,200,small,4602.6,4588.6
1788162921,200,small,7711.8,7697.6
1788162923,200,small,9195.6,9183.9
1788162923,200,small,8365.0,8354.5
1788162924,200,small,4665.7,4660.6
1788162925,200,small,4544.0,4538.4
1788162925,200,small,5628.4,5625.0
1788162926,200,small,11864.9,11853.3
1788162928,200,small,11329.7,11315.3
1788162928,200,small,7788.4,7781.9
1788162929,200,small,4385.2,4382.2
1788162931,200,small,6046.3,6041.0
1788162931,200,small,4294.6,4286.4
1788162931,200,small,12681.8,12672.8
1788162933,200,small,10455.2,10443.8
1788162934,200,small,7656.1,7648.3
1788162936,200,small,6495.3,6491.0
1788162936,200,small,4916.9,4906.2
1788162937,200,small,12278.4,12275.1
1788162937,200,small,4781.2,4771.3
1788162938,200,small,10922.4,10911.1
1788162939,200,small,7836.1,7828.6
1788162942,200,small,7233.8,7217.4
1788162942,200,small,11884.7,11879.9
1788162942,200,small,4831.0,4828.3
1788162943,200,small,4774.2,4771.2
1788162943,200,small,10327.4,10321.3
1788162944,200,small,7286.4,7283.6
1788162947,200,small,12752.4,12749.0
1788162947,200,small,6886.5,6873.1
1788162949,200,small,11172.2,11156.6
1788162949,200,small,5181.0,5177.8
1788162949,200,small,5096.4,5088.4
1788162950,200,small,6482.5,6479.3
1788162952,200,small,12144.7,12131.6
1788162952,200,small,6482.5,6469.3
1788162954,200,small,11281.9,11273.6
1788162955,200,small,7037.8,7032.2
1788162955,200,small,5112.6,5109.0
1788162955,200,small,5134.0,5131.8
1788162957,200,small,12861.3,12854.3
1788162958,200,small,6385.0,6378.5
1788162959,200,small,11405.6,11400.7
1788162962,200,small,5126.4,5122.2
1788162962,200,small,7942.1,7933.7
1788162962,200,small,4943.6,4941.1
1788162963,200,small,14100.7,14094.4
1788162965,200,small,8364.7,8360.4
1788162965,200,small,12192.0,12180.5
1788162967,200,small,8337.4,8325.3
1788162968,200,small,5129.7,5124.1
1788162968,200,small,5159.9,5149.2
1788162968,200,small,13255.0,13248.8
1788162970,200,small,11954.5,11944.1
