1787422186 llm-proxy-857bf6d79d-4vp47   240m   2015Mi   
1787422186 llm-proxy-857bf6d79d-jlz5f   255m   2028Mi   
1787422186 llm-proxy-857bf6d79d-mb6wl   3m     1370Mi   
1787422186 llm-proxy-857bf6d79d-thxs6   5m     1863Mi   
1787422258 llm-proxy-857bf6d79d-4vp47   261m    2016Mi   
1787422258 llm-proxy-857bf6d79d-jlz5f   246m    2025Mi   
1787422258 llm-proxy-857bf6d79d-mb6wl   1912m   1384Mi   
1787422258 llm-proxy-857bf6d79d-thxs6   1932m   1836Mi   
1787422331 llm-proxy-857bf6d79d-4vp47   244m    2016Mi   
1787422331 llm-proxy-857bf6d79d-jlz5f   244m    2024Mi   
1787422331 llm-proxy-857bf6d79d-mb6wl   1922m   1423Mi   
1787422331 llm-proxy-857bf6d79d-thxs6   1709m   1851Mi   
