1787353589 llm-proxy-857bf6d79d-9gm2k   1928m   2062Mi   
1787353589 llm-proxy-857bf6d79d-vb4kw   1854m   1592Mi   
1787353659 llm-proxy-857bf6d79d-9gm2k   481m    1981Mi   
1787353659 llm-proxy-857bf6d79d-vb4kw   1839m   1750Mi   
1787353729 llm-proxy-857bf6d79d-9gm2k   379m    1968Mi   
1787353729 llm-proxy-857bf6d79d-vb4kw   1908m   1834Mi   
1787353800 llm-proxy-857bf6d79d-9gm2k   245m    1921Mi   
1787353800 llm-proxy-857bf6d79d-vb4kw   1908m   1834Mi   
1787353871 llm-proxy-857bf6d79d-9gm2k   270m    1970Mi   
1787353871 llm-proxy-857bf6d79d-vb4kw   1904m   1810Mi   
1787353944 llm-proxy-857bf6d79d-9gm2k   268m    1978Mi   
1787353944 llm-proxy-857bf6d79d-vb4kw   1907m   1868Mi   
