1788162290 llm-proxy-7dc458997b-98hkx   1906m   984Mi    
1788162290 llm-proxy-7dc458997b-lv79g   1899m   1820Mi   
1788162290 llm-proxy-7dc458997b-nx868   1906m   1483Mi   
1788162290 llm-proxy-7dc458997b-pxn5p   230m    2847Mi   
1788162290 llm-proxy-7dc458997b-ql6mx   1919m   1907Mi   
1788162290 llm-proxy-7dc458997b-sg488   1908m   1742Mi   
1788162357 llm-proxy-7dc458997b-98hkx   1908m   1002Mi   
1788162357 llm-proxy-7dc458997b-lv79g   1887m   1859Mi   
1788162357 llm-proxy-7dc458997b-nx868   1406m   1755Mi   
1788162357 llm-proxy-7dc458997b-pxn5p   235m    2845Mi   
1788162357 llm-proxy-7dc458997b-ql6mx   1918m   1948Mi   
1788162357 llm-proxy-7dc458997b-sg488   1903m   1837Mi   
1788162426 llm-proxy-7dc458997b-98hkx   1915m   1022Mi   
1788162426 llm-proxy-7dc458997b-lv79g   1902m   1880Mi   
1788162426 llm-proxy-7dc458997b-nx868   1403m   1932Mi   
1788162426 llm-proxy-7dc458997b-pxn5p   227m    2835Mi   
1788162426 llm-proxy-7dc458997b-ql6mx   1806m   1988Mi   
1788162426 llm-proxy-7dc458997b-sg488   1908m   2133Mi   
