Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,287,0,5000,7802.429006815338,3121.3387079999393,15771.457009000187,803.9651567944251,1.602183920385052,0.0,5000,9900,12000,13000,14000,14000,15000,16000,16000,16000,16000
,Aggregated,287,0,5000,7802.429006815338,3121.3387079999393,15771.457009000187,803.9651567944251,1.602183920385052,0.0,5000,9900,12000,13000,14000,14000,15000,16000,16000,16000,16000
