ts,status,size,total_ms,upstream_ms
1787452835,200,small,5250.2,5242.9
1787452835,200,small,5259.5,5252.1
1787452842,200,small,11871.2,11862.9
1787452857,200,medium,27239.8,27230.8
1787452864,200,medium,33313.1,33302.2
1787452865,200,small,33669.8,33659.4
1787452870,200,small,38459.7,38445.3
1787452871,200,small,38909.2,38897.4
1787452876,200,small,40041.4,40023.2
1787452900,200,large,63783.8,63776.9
1787452905,200,small,46650.0,46646.5
1787452920,200,large,76884.8,76876.4
1787452928,200,small,62493.6,62487.0
1787452931,200,medium,65560.1,65554.1
1787452934,200,small,62605.8,62589.1
1787452936,200,small,63403.8,63391.2
