ts,status,size,total_ms,upstream_ms
1787474098,200,small,5345.2,5327.7
1787474098,200,small,5938.0,5931.5
1787474099,200,small,6238.5,6224.7
1787474099,200,small,5261.8,5246.7
1787474100,200,small,5636.1,5627.9
1787474104,200,small,8380.5,8371.3
1787474104,200,small,10496.9,10489.1
1787474105,200,small,9193.3,9170.6
1787474105,200,small,11934.5,11916.4
1787474106,200,small,8569.9,8553.8
1787474107,200,small,13733.1,13727.7
1787474110,200,small,10972.1,10965.5
1787474110,200,small,15594.2,15584.4
1787474112,200,small,13995.0,13985.5
1787474112,200,small,13004.6,12990.0
1787474115,200,medium,22570.2,22564.6
1787474115,200,small,18743.8,18731.4
1787474117,200,small,17066.4,17059.7
1787474117,200,small,17415.3,17407.0
1787474120,200,small,21785.1,21773.9
1787474121,200,medium,24825.4,24815.6
1787474124,200,small,21948.0,21900.9
1787474127,200,small,27738.8,27733.1
1787474128,200,medium,31875.1,31865.1
1787474129,502,medium,28468.7,0.0
1787474129,502,small,29075.6,0.0
1787474129,502,small,27075.9,0.0
1787474129,502,large,21481.4,0.0
1787474129,502,small,11978.0,0.0
1787474129,502,medium,30083.3,0.0
1787474129,502,medium,7385.5,0.0
1787474129,502,large,29064.4,0.0
1787474129,200,small,23383.0,23366.6
1787474129,502,small,3.9,0.0
1787474129,502,small,4.2,0.0
1787474129,503,small,10.2,6.7
1787474129,503,small,10.2,6.3
1787474130,503,small,5.8,3.0
1787474130,503,medium,5.9,3.4
1787474130,503,small,5.7,3.2
1787474130,200,medium,30313.4,30290.1
1787474130,503,large,6.2,3.5
1787474130,503,small,6.0,3.3
1787474130,503,large,6.3,3.5
1787474130,503,medium,8.5,5.7
1787474130,503,medium,7.7,5.1
1787474131,503,medium,5.8,3.1
1787474131,503,medium,5.8,3.2
1787474131,503,large,5.9,3.1
1787474131,503,small,25.4,21.7
1787474131,503,medium,36.3,32.8
1787474131,503,medium,7.0,3.2
1787474131,503,medium,22.5,10.4
1787474131,503,medium,7.1,4.1
1787474132,200,medium,33377.0,33365.2
1787474139,200,medium,38692.6,38685.5
1787474141,200,small,9127.0,9123.4
1787474144,200,large,48077.4,48068.7
1787474144,200,small,32137.7,32128.7
1787474147,200,medium,46344.6,46332.1
1787474149,200,small,48286.6,48270.8
1787474151,200,medium,51133.5,51109.6
1787474152,200,small,46630.7,46617.3
1787474152,200,medium,50841.1,50810.8
1787474157,200,medium,25146.0,25140.5
1787474158,200,small,46046.4,46043.2
1787474164,200,small,47494.9,47480.7
1787474165,200,medium,33460.1,33450.9
1787474166,200,large,72491.8,72482.2
1787474170,200,small,47279.9,47268.2
1787474171,200,medium,69956.8,69927.3
1787474172,200,small,39505.4,39498.8
1787474172,200,large,64212.3,64201.8
1787474175,200,small,46867.8,46862.0
1787474177,200,small,44347.3,44343.6
1787474178,200,small,59689.4,59678.8
1787474180,200,small,46726.7,46717.1
1787474180,200,large,75289.6,75273.5
1787474182,200,medium,49935.1,49923.8
1787474182,200,small,49496.3,49489.3
1787474185,200,small,74366.9,74357.0
1787474185,200,small,36541.6,36536.7
1787474186,200,medium,91278.2,91255.4
1787474190,200,large,76487.0,76481.8
1787474194,200,large,92077.1,92044.7
1787474194,200,large,99144.9,99138.3
1787474195,200,small,71020.5,71012.1
1787474198,200,large,89206.0,89196.9
1787474204,200,small,50595.6,50592.8
1787474206,200,medium,75170.2,75166.4
