ts,status,size,total_ms,upstream_ms
1788181559,200,large,41028.4,41023.6
1788181559,200,large,41040.7,41031.1
1788181559,200,large,40071.4,40065.3
1788181560,200,large,40686.2,40654.6
1788181560,200,large,40672.6,40665.8
1788181561,200,large,40788.7,40774.9
1788181561,200,large,42416.1,42403.1
1788181561,200,large,42445.7,42419.6
1788181564,200,large,46421.6,46405.5
1788181565,200,large,46511.4,46497.4
1788181565,200,large,46785.4,46768.8
1788181601,200,large,80858.5,80852.0
1788181601,200,large,79861.2,79857.6
1788181602,200,large,80615.1,80608.2
1788181602,200,large,81946.5,81937.1
1788181602,200,large,81958.9,81948.7
1788181603,200,large,42762.0,42757.5
1788181604,200,large,84381.6,84366.4
1788181605,200,large,83983.7,83959.3
1788181606,200,large,43150.4,43144.5
1788181606,200,large,42700.3,42684.8
1788181606,200,large,40478.9,40457.5
1788181608,200,large,41627.8,41621.1
1788181642,200,large,80750.0,80744.6
1788181642,200,large,80907.4,80880.7
1788181643,200,large,80977.4,80924.9
1788181643,200,large,121951.9,121935.6
1788181643,200,large,121959.3,121944.1
1788181644,200,large,41108.7,41092.1
1788181646,200,large,79767.1,79751.7
1788181648,200,large,41616.9,41606.3
1788181649,200,large,42750.3,42744.0
1788181652,200,large,42563.8,42555.1
1788181659,200,large,52971.3,52967.8
1788181660,200,large,53440.1,53417.5
1788181683,200,large,80918.3,80913.1
1788181683,200,large,80959.7,80935.2
1788181684,200,large,122614.8,122568.7
1788181684,200,large,123393.3,123370.0
1788181687,200,large,82606.2,82600.7
1788181687,200,large,79107.3,79095.1
1788181689,200,large,45363.6,45349.9
1788181689,200,large,42139.7,42135.4
1788181692,200,large,41474.4,41471.6
1788181695,200,large,41565.0,41560.7
