1788181512 llm-proxy-7dc458997b-2mbf2   4m      687Mi   
1788181512 llm-proxy-7dc458997b-6g7tv   4m      628Mi   
1788181512 llm-proxy-7dc458997b-g8lk5   1827m   856Mi   
1788181512 llm-proxy-7dc458997b-qldww   1931m   831Mi   
1788181512 llm-proxy-7dc458997b-zhfbx   5m      599Mi   
1788181512 llm-proxy-7dc458997b-zqjvv   4m      632Mi   
1788181577 llm-proxy-7dc458997b-2mbf2   1910m   764Mi   
1788181577 llm-proxy-7dc458997b-6g7tv   1811m   748Mi   
1788181577 llm-proxy-7dc458997b-g8lk5   1839m   916Mi   
1788181577 llm-proxy-7dc458997b-qldww   1762m   933Mi   
1788181577 llm-proxy-7dc458997b-zhfbx   1572m   807Mi   
1788181577 llm-proxy-7dc458997b-zqjvv   1664m   801Mi   
1788181644 llm-proxy-7dc458997b-2mbf2   1868m   809Mi    
1788181644 llm-proxy-7dc458997b-6g7tv   1890m   748Mi    
1788181644 llm-proxy-7dc458997b-g8lk5   1815m   1018Mi   
1788181644 llm-proxy-7dc458997b-qldww   1882m   999Mi    
1788181644 llm-proxy-7dc458997b-zhfbx   1889m   869Mi    
1788181644 llm-proxy-7dc458997b-zqjvv   1802m   820Mi    
