ts,status,size,total_ms,upstream_ms
1787473108,200,small,5278.1,5259.2
1787473112,200,small,5174.4,5159.5
1787473121,200,medium,18339.1,18333.6
1787473124,200,medium,19336.2,19329.4
1787473126,200,small,21437.1,21427.6
1787473127,200,small,24230.6,24222.9
1787473127,200,medium,23956.9,23938.8
1787473131,200,small,22593.8,22581.1
1787473132,200,medium,22548.9,22543.1
1787473136,200,small,13831.5,13818.8
1787473141,200,small,13621.8,13614.0
1787473145,200,large,42000.3,41991.3
1787473147,200,medium,44668.8,44656.6
1787473149,200,medium,44142.1,44131.5
1787473149,200,medium,39305.4,39298.2
1787473151,200,small,12979.4,12975.2
1787473153,200,medium,50022.0,50014.7
1787473154,200,small,28875.5,28861.5
1787473156,200,small,13754.3,13749.8
1787473158,200,medium,52256.8,52248.9
1787473161,200,small,13776.3,13771.7
1787473163,502,medium,168.0,0.0
1787473163,502,large,5529.7,0.0
1787473163,502,medium,30328.7,0.0
1787473163,502,large,11030.1,0.0
1787473163,200,small,55582.1,55576.0
1787473164,503,medium,6.5,3.3
1787473164,503,small,5.8,3.1
1787473165,503,large,6.1,3.1
1787473165,503,small,6.2,3.5
1787473166,503,large,10.5,7.3
1787473166,503,small,10.7,6.2
1787473166,503,small,14.0,3.1
1787473168,200,large,62244.4,62234.0
1787473168,200,small,59845.6,59837.7
1787473169,200,large,66487.5,66480.4
1787473169,200,large,65787.5,65782.9
1787473170,200,medium,63095.1,63078.6
1787473173,200,medium,69014.7,69004.2
1787473174,200,small,45923.1,45919.6
1787473174,200,small,68605.1,68597.7
1787473176,200,small,9414.7,9410.6
1787473179,200,large,73083.0,73074.3
1787473179,200,small,72369.0,72361.8
1787473181,200,large,67430.9,67425.7
1787473182,200,small,15429.4,15418.3
1787473186,200,small,35425.2,35416.3
1787473187,200,small,20218.8,20208.7
1787473187,200,large,83955.4,83948.5
1787473190,200,medium,40284.3,40280.1
1787473191,200,small,35678.2,35662.6
1787473192,200,medium,25943.3,25939.2
1787473192,200,small,15097.1,15089.8
1787473194,200,medium,88496.4,88491.3
1787473195,200,small,30012.7,30005.5
1787473196,200,small,14715.7,14711.9
1787473198,200,medium,90436.8,90427.5
1787473199,200,medium,91042.3,91030.9
1787473200,200,large,67710.2,67698.0
1787473200,200,small,30125.9,30114.5
1787473203,200,small,95485.7,95480.1
1787473205,200,small,96396.4,96387.8
1787473208,200,large,103281.9,103274.7
1787473209,200,large,102528.3,102518.4
1787473215,200,medium,27063.5,27059.8
1787473217,200,medium,107396.9,107379.2
1787473219,200,large,112681.8,112667.5
1787473222,200,small,74061.1,74052.8
