1787473088 llm-proxy-857bf6d79d-79btg   262m    1967Mi   
1787473088 llm-proxy-857bf6d79d-9hsvr   1905m   1943Mi   
1787473088 llm-proxy-857bf6d79d-fhbgs   1653m   787Mi    
1787473088 llm-proxy-857bf6d79d-kj8vp   1901m   1775Mi   
1787473088 llm-proxy-857bf6d79d-n29qk   1737m   1385Mi   
1787473088 llm-proxy-857bf6d79d-ncklk   1901m   1238Mi   
1787473159 llm-proxy-857bf6d79d-79btg   1398m   1992Mi   
1787473159 llm-proxy-857bf6d79d-9hsvr   1896m   2083Mi   
1787473159 llm-proxy-857bf6d79d-fhbgs   1732m   909Mi    
1787473159 llm-proxy-857bf6d79d-kj8vp   1825m   1832Mi   
1787473159 llm-proxy-857bf6d79d-n29qk   1794m   1404Mi   
1787473159 llm-proxy-857bf6d79d-ncklk   1890m   1267Mi   
1787473232 llm-proxy-857bf6d79d-79btg   1904m   1992Mi   
1787473232 llm-proxy-857bf6d79d-9hsvr   1805m   577Mi    
1787473232 llm-proxy-857bf6d79d-fhbgs   1843m   1111Mi   
1787473232 llm-proxy-857bf6d79d-kj8vp   1881m   1977Mi   
1787473232 llm-proxy-857bf6d79d-n29qk   1599m   1459Mi   
1787473232 llm-proxy-857bf6d79d-ncklk   1826m   1347Mi   
