ts,status,size,total_ms,upstream_ms
1787422536,200,small,5143.0,5135.2
1787422541,200,small,10283.8,10269.5
1787422551,200,medium,20168.3,20159.0
1787422552,200,medium,20691.2,20684.6
1787422556,200,small,23192.5,23185.4
1787422558,200,medium,26951.1,26939.4
1787422574,200,medium,19963.0,19951.1
1787422574,200,large,40545.1,40531.0
1787422576,200,medium,43130.1,43118.9
1787422578,200,medium,45928.6,45916.6
1787422594,200,medium,19573.2,19569.9
1787422595,200,medium,19465.5,19456.6
1787422596,200,medium,62151.1,62138.0
1787422601,200,small,5083.8,5072.3
1787422615,200,medium,81943.7,81928.2
1787422618,200,medium,21809.2,21805.0
1787422618,200,large,84711.4,84697.6
1787422623,200,small,80746.1,80736.0
1787422636,200,medium,99110.0,99099.0
1787422639,200,medium,19684.1,19672.4
1787422643,200,medium,91060.7,91057.3
1787422644,200,small,113499.9,113493.8
1787422644,200,large,41165.2,41147.7
1787422648,200,small,88776.8,88771.8
1787422650,200,small,5085.4,5079.0
