Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,24,0,27000.0,45199.547566124995,5084.400612000081,113500.32763099989,1225.6666666666667,0.20345691365692983,0.0,41000,46000,82000,85000,91000,99000,114000,114000,114000,114000,114000
,Aggregated,24,0,27000.0,45199.547566124995,5084.400612000081,113500.32763099989,1225.6666666666667,0.20345691365692983,0.0,41000,46000,82000,85000,91000,99000,114000,114000,114000,114000,114000
