1787477172 llm-proxy-857bf6d79d-79btg   107m    2067Mi   
1787477172 llm-proxy-857bf6d79d-9hsvr   1830m   1732Mi   
1787477172 llm-proxy-857bf6d79d-fhbgs   1677m   1787Mi   
1787477172 llm-proxy-857bf6d79d-kj8vp   716m    1777Mi   
1787477172 llm-proxy-857bf6d79d-n29qk   1740m   977Mi    
1787477172 llm-proxy-857bf6d79d-ncklk   1891m   2013Mi   
1787477244 llm-proxy-857bf6d79d-79btg   89m     2064Mi   
1787477244 llm-proxy-857bf6d79d-9hsvr   1839m   1754Mi   
1787477244 llm-proxy-857bf6d79d-fhbgs   1906m   1925Mi   
1787477244 llm-proxy-857bf6d79d-kj8vp   1890m   1860Mi   
1787477244 llm-proxy-857bf6d79d-n29qk   1898m   1193Mi   
1787477244 llm-proxy-857bf6d79d-ncklk   1832m   2073Mi   
1787477315 llm-proxy-857bf6d79d-79btg   93m     2066Mi   
1787477315 llm-proxy-857bf6d79d-9hsvr   1882m   1793Mi   
1787477315 llm-proxy-857bf6d79d-fhbgs   1910m   2059Mi   
1787477315 llm-proxy-857bf6d79d-kj8vp   1828m   1860Mi   
1787477315 llm-proxy-857bf6d79d-n29qk   1915m   1364Mi   
1787477315 llm-proxy-857bf6d79d-ncklk   2m      38Mi     
