Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,5,0,80000.0,90938.98713460003,69318.97287399988,114872.01198800176,1207.8,0.043149467082728515,0.0,80000,115000,115000,115000,115000,115000,115000,115000,115000,115000,115000
,Aggregated,5,0,80000.0,90938.98713460003,69318.97287399988,114872.01198800176,1207.8,0.043149467082728515,0.0,80000,115000,115000,115000,115000,115000,115000,115000,115000,115000,115000
