ts,status,size,total_ms,upstream_ms
1787475897,200,small,5368.1,5361.2
1787475899,200,small,8297.6,8292.1
1787475901,200,small,9195.3,9183.4
1787475907,200,small,13293.6,13275.8
1787475913,200,medium,21592.5,21584.1
1787475918,200,medium,26730.9,26723.5
1787475918,200,small,25736.0,25724.0
1787475922,200,medium,29004.0,28988.7
1787475923,200,small,31059.0,31038.2
1787475927,200,medium,32987.7,32981.3
1787475929,200,small,35217.4,35204.5
1787475934,200,small,38356.5,38344.5
1787475939,200,small,43491.2,43479.9
1787475943,200,medium,48666.1,48655.7
1787475944,200,small,48674.0,48659.8
1787475949,200,medium,53654.4,53645.0
1787475958,200,medium,64662.9,64657.3
1787475959,200,large,66901.1,66878.7
1787475963,200,small,68844.6,68825.0
1787475966,200,small,67440.4,67429.4
1787475966,200,small,68042.9,68035.5
1787475969,200,small,70707.8,70697.2
1787475970,200,medium,74212.3,74202.3
1787475973,200,small,13167.8,13154.9
1787475973,502,medium,8312.4,0.0
1787475973,502,small,2757.4,0.0
1787475973,502,medium,5428.1,0.0
1787475973,502,large,4.1,0.0
1787475974,503,large,6.7,3.6
1787475974,503,medium,6.9,3.2
1787475974,503,medium,7.2,3.8
1787475975,503,large,6.8,3.6
1787475975,503,small,6.6,3.5
1787475975,503,small,6.2,3.2
1787475977,200,small,80977.3,80971.6
1787475985,200,small,8759.1,8754.7
1787475989,200,medium,98318.5,98296.9
1787475989,200,large,91809.9,91791.5
1787475991,200,small,14588.7,14583.9
1787475994,200,small,100428.2,100420.8
1787475996,200,small,19133.4,19126.2
1787475997,200,large,100984.5,100977.9
1787476002,200,medium,25889.2,25884.9
1787476003,200,small,103123.0,103104.2
1787476005,200,large,110524.8,110510.7
1787476006,200,medium,115783.7,115768.8
1787476007,200,small,15205.1,15197.1
1787476008,200,small,107924.6,107914.4
1787476009,200,large,114819.0,114812.5
1787476009,200,large,94782.7,94775.4
