ts,status,size,total_ms,upstream_ms
1787443674,200,small,20842.9,20832.0
1787443681,200,small,27443.6,27436.5
1787443685,200,small,29366.5,29351.5
1787443687,200,small,31247.6,31237.7
1787443692,200,small,35576.2,35565.4
1787443692,200,large,37583.4,37573.6
1787443695,200,medium,41016.2,41007.7
1787443697,200,small,40810.2,40799.8
1787443702,200,small,48272.5,48265.1
1787443702,200,small,42957.1,42936.7
1787443705,200,medium,49816.8,49802.9
1787443707,200,small,48095.9,48080.0
1787443710,200,small,52939.9,52931.1
1787443713,200,small,52181.2,52156.6
1787443715,200,small,60257.1,60250.8
1787443715,200,small,58056.0,58042.9
1787443716,200,medium,60677.2,60659.7
1787443717,200,small,63529.4,63493.6
1787443721,200,small,62924.3,62913.4
1787443722,200,small,67626.0,67612.7
1787443722,200,small,62738.5,62722.0
1787443723,200,medium,69351.2,69339.5
1787443726,200,small,71109.4,71101.6
1787443727,200,small,70813.3,70802.2
1787443728,200,small,71545.0,71536.2
1787443732,200,small,75913.9,75900.1
1787443733,200,large,75222.7,75214.3
1787443735,200,medium,81119.7,81109.5
1787443738,200,small,55421.4,55410.1
1787443740,200,medium,81415.5,81406.9
1787443741,200,small,82500.6,82487.4
1787443743,200,small,54765.5,54759.2
1787443744,200,large,86344.5,86334.3
1787443744,200,medium,69492.9,69479.6
1787443745,200,small,85737.2,85725.6
1787443748,200,small,55528.5,55519.6
1787443750,200,small,63492.6,63478.1
1787443750,200,small,34134.5,34124.9
1787443750,200,medium,92893.9,92882.3
1787443753,200,large,93073.0,93059.3
1787443755,200,small,28340.4,28336.5
1787443760,200,small,24126.7,24120.6
1787443764,200,large,103728.4,103719.6
1787443765,200,small,24145.4,24133.4
1787443768,200,medium,75087.8,75076.2
1787443769,200,small,62910.7,62898.8
1787443770,200,medium,74285.1,74276.9
