1788182803 llm-proxy-7dc458997b-4xb7l   4m    205Mi   
1788182803 llm-proxy-7dc458997b-7fj6n   4m    205Mi   
1788182803 llm-proxy-7dc458997b-gzlj6   4m    205Mi   
1788182803 llm-proxy-7dc458997b-hdmk4   4m    205Mi   
1788182803 llm-proxy-7dc458997b-xlkpd   4m    205Mi   
1788182869 llm-proxy-7dc458997b-4xb7l   1918m   307Mi   
1788182869 llm-proxy-7dc458997b-7fj6n   4m      205Mi   
1788182869 llm-proxy-7dc458997b-d5g8t   1853m   427Mi   
1788182869 llm-proxy-7dc458997b-gzlj6   1921m   374Mi   
1788182869 llm-proxy-7dc458997b-hdmk4   1919m   381Mi   
1788182869 llm-proxy-7dc458997b-xlkpd   1917m   307Mi   
1788182935 llm-proxy-7dc458997b-4xb7l   1840m   578Mi   
1788182935 llm-proxy-7dc458997b-7fj6n   4m      205Mi   
1788182935 llm-proxy-7dc458997b-d5g8t   1923m   490Mi   
1788182935 llm-proxy-7dc458997b-gzlj6   1939m   462Mi   
1788182935 llm-proxy-7dc458997b-hdmk4   1929m   548Mi   
1788182935 llm-proxy-7dc458997b-xlkpd   1921m   447Mi   
