1787447542 llm-proxy-857bf6d79d-gbrzg   1933m   1606Mi   
1787447542 llm-proxy-857bf6d79d-l4sc7   411m    1980Mi   
1787447542 llm-proxy-857bf6d79d-tmxvt   269m    1959Mi   
1787447542 llm-proxy-857bf6d79d-z8vvr   279m    2043Mi   
1787447613 llm-proxy-857bf6d79d-gbrzg   1900m   1784Mi   
1787447613 llm-proxy-857bf6d79d-l4sc7   405m    1941Mi   
1787447613 llm-proxy-857bf6d79d-tmxvt   289m    1980Mi   
1787447613 llm-proxy-857bf6d79d-z8vvr   253m    2044Mi   
1787447685 llm-proxy-857bf6d79d-gbrzg   1921m   1980Mi   
1787447685 llm-proxy-857bf6d79d-l4sc7   240m    1922Mi   
1787447685 llm-proxy-857bf6d79d-tmxvt   270m    2009Mi   
1787447685 llm-proxy-857bf6d79d-z8vvr   264m    2045Mi   
