ts,status,size,total_ms,upstream_ms
1787443163,200,small,8681.7,8675.4
1787443163,200,small,8129.0,8114.8
1787443169,200,small,13637.2,13621.0
1787443174,200,small,17594.6,17582.1
1787443179,200,small,22644.7,22630.1
1787443184,200,small,26582.0,26567.5
1787443185,200,medium,29042.2,29026.1
1787443191,200,small,32743.0,32734.6
1787443210,200,medium,52374.5,52359.6
1787443215,200,medium,57140.4,57130.4
1787443232,200,medium,73159.6,73150.6
1787443238,200,small,77203.2,77195.5
1787443264,200,large,104547.1,104535.1
1787443269,200,small,105159.4,105153.0
