1787468512 llm-proxy-857bf6d79d-79btg   1908m   1526Mi   
1787468512 llm-proxy-857bf6d79d-9lnw2   4m      422Mi    
1787468512 llm-proxy-857bf6d79d-ccwbz   1906m   1068Mi   
1787468512 llm-proxy-857bf6d79d-cmt7h   4m      449Mi    
1787468512 llm-proxy-857bf6d79d-pbtz2   1910m   1612Mi   
1787468512 llm-proxy-857bf6d79d-r4b5d   1916m   1044Mi   
1787468583 llm-proxy-857bf6d79d-79btg   1912m   1624Mi   
1787468583 llm-proxy-857bf6d79d-9lnw2   1921m   670Mi    
1787468583 llm-proxy-857bf6d79d-ccwbz   1909m   1244Mi   
1787468583 llm-proxy-857bf6d79d-cmt7h   1895m   639Mi    
1787468583 llm-proxy-857bf6d79d-pbtz2   1919m   1643Mi   
1787468583 llm-proxy-857bf6d79d-r4b5d   1910m   1263Mi   
1787468655 llm-proxy-857bf6d79d-79btg   1920m   1778Mi   
1787468655 llm-proxy-857bf6d79d-9lnw2   1920m   1095Mi   
1787468655 llm-proxy-857bf6d79d-ccwbz   1902m   1357Mi   
1787468655 llm-proxy-857bf6d79d-cmt7h   1812m   977Mi    
1787468655 llm-proxy-857bf6d79d-pbtz2   1852m   1742Mi   
1787468655 llm-proxy-857bf6d79d-r4b5d   1904m   1359Mi   
