ts,status,size,total_ms,upstream_ms
1787450088,200,small,3584.6,3580.7
1787450089,200,small,5208.4,5201.5
1787450089,200,small,5215.4,5209.9
1787450091,200,small,5953.8,5929.8
1787450094,200,small,3309.6,3306.9
1787450096,200,small,5110.9,5102.2
1787450096,200,medium,12200.9,12189.1
1787450100,200,small,3137.9,3134.9
1787450106,200,medium,21378.7,21370.0
1787450109,200,medium,24495.7,24488.9
1787450113,200,medium,21025.4,20996.7
1787450113,200,small,5763.2,5750.4
1787450114,200,small,17094.7,17088.5
1787450118,200,medium,27211.2,27203.5
1787450119,200,small,5992.1,5988.5
1787450123,200,small,7901.3,7896.2
1787450125,200,large,30366.3,30363.6
1787450127,200,large,24884.2,24881.1
1787450135,200,medium,21018.9,21008.1
1787450137,200,medium,27132.8,27121.8
1787450137,502,medium,12386.6,0.0
1787450137,502,medium,17963.5,0.0
1787450138,502,medium,3.4,0.0
1787450139,503,medium,7.0,3.6
1787450139,503,small,5.5,3.0
1787450139,503,large,6.2,3.6
1787450140,200,medium,13367.6,13364.8
1787450140,503,medium,5.7,3.1
1787450140,503,small,8.0,4.4
1787450140,503,small,18.7,12.0
1787450141,200,medium,20519.4,20513.4
1787450142,200,medium,13148.6,13145.6
1787450154,200,medium,13678.7,13675.9
1787450155,200,medium,12162.2,12159.4
1787450159,200,small,17495.6,17492.2
1787450159,200,medium,23508.7,23496.4
1787450159,200,small,3221.9,3219.4
1787450167,200,large,24471.4,24468.1
1787450167,200,small,6242.7,6238.8
1787450168,200,medium,12331.4,12328.6
1787450181,200,medium,19660.8,19623.0
1787450181,200,medium,11780.6,11778.1
1787450181,200,medium,39076.6,39070.2
1787450185,200,medium,16155.9,16151.2
1787450195,200,large,24868.4,24865.5
1787450196,200,medium,13951.8,13948.2
1787450199,200,small,3183.0,3180.1
1787450201,200,large,59321.6,59313.1
1787450201,200,small,3999.3,3995.2
