1787450070 llm-proxy-857bf6d79d-7gjc5   1889m   1578Mi   
1787450070 llm-proxy-857bf6d79d-btt2w   1713m   542Mi    
1787450070 llm-proxy-857bf6d79d-l4sc7   90m     1944Mi   
1787450070 llm-proxy-857bf6d79d-pzkd8   362m    1944Mi   
1787450070 llm-proxy-857bf6d79d-s2k7d   1933m   1391Mi   
1787450070 llm-proxy-857bf6d79d-w29hf   1673m   1443Mi   
1787450141 llm-proxy-857bf6d79d-7gjc5   4m      1575Mi   
1787450141 llm-proxy-857bf6d79d-btt2w   1924m   839Mi    
1787450141 llm-proxy-857bf6d79d-l4sc7   93m     1951Mi   
1787450141 llm-proxy-857bf6d79d-s2k7d   1792m   1391Mi   
1787450141 llm-proxy-857bf6d79d-w29hf   1658m   1465Mi   
1787450212 llm-proxy-857bf6d79d-7gjc5   4m      1575Mi   
1787450212 llm-proxy-857bf6d79d-btt2w   1909m   1093Mi   
1787450212 llm-proxy-857bf6d79d-l4sc7   175m    1980Mi   
1787450212 llm-proxy-857bf6d79d-pzkd8   1916m   484Mi    
1787450212 llm-proxy-857bf6d79d-s2k7d   994m    1468Mi   
1787450212 llm-proxy-857bf6d79d-w29hf   1661m   1580Mi   
