1787451040 llm-proxy-857bf6d79d-7gjc5   1093m   1953Mi   
1787451040 llm-proxy-857bf6d79d-btt2w   5m      205Mi    
1787451040 llm-proxy-857bf6d79d-l4sc7   111m    2001Mi   
1787451040 llm-proxy-857bf6d79d-pzkd8   4m      1395Mi   
1787451040 llm-proxy-857bf6d79d-s2k7d   1941m   1906Mi   
1787451040 llm-proxy-857bf6d79d-w29hf   262m    2008Mi   
1787451111 llm-proxy-857bf6d79d-7gjc5   271m    1909Mi   
1787451111 llm-proxy-857bf6d79d-btt2w   4m      205Mi    
1787451111 llm-proxy-857bf6d79d-l4sc7   97m     1983Mi   
1787451111 llm-proxy-857bf6d79d-pzkd8   1922m   1395Mi   
1787451111 llm-proxy-857bf6d79d-s2k7d   1907m   2046Mi   
1787451111 llm-proxy-857bf6d79d-w29hf   265m    2008Mi   
1787451182 llm-proxy-857bf6d79d-7gjc5   233m    1908Mi   
1787451182 llm-proxy-857bf6d79d-btt2w   4m      205Mi    
1787451182 llm-proxy-857bf6d79d-l4sc7   98m     1982Mi   
1787451182 llm-proxy-857bf6d79d-pzkd8   1863m   1455Mi   
1787451182 llm-proxy-857bf6d79d-s2k7d   1919m   537Mi    
1787451182 llm-proxy-857bf6d79d-w29hf   252m    2032Mi   
