ts,status,size,total_ms,upstream_ms
1787451059,200,small,4652.2,4646.7
1787451061,200,small,4900.4,4869.7
1787451061,200,small,4971.8,4956.6
1787451073,200,medium,18097.7,18089.3
1787451079,200,small,5079.4,5071.0
1787451081,200,medium,20821.5,20813.4
1787451082,200,medium,19689.6,19666.9
1787451100,200,medium,19987.9,19980.5
1787451102,200,large,39921.6,39907.6
1787451104,200,medium,19488.6,19470.8
1787451120,200,large,38880.6,38872.2
1787451124,200,medium,19863.8,19855.6
1787451127,200,small,6110.0,6083.7
1787451130,200,small,5201.2,5186.3
1787451136,200,small,5200.8,5191.9
1787451136,200,large,35261.2,35252.5
1787451137,502,small,200.1,0.0
1787451138,503,large,7.1,3.9
1787451139,503,small,6.6,3.4
1787451139,503,small,6.0,3.1
1787451139,503,small,6.2,3.1
1787451145,200,large,40780.8,40759.0
1787451148,200,medium,19912.2,19906.6
1787451149,200,small,8228.0,8224.7
1787451149,200,small,8233.9,8227.4
1787451149,200,small,4142.1,4139.4
1787451161,200,small,10412.2,10406.0
1787451167,200,small,5089.4,5077.7
1787451169,200,medium,19600.6,19592.3
1787451170,200,medium,19451.4,19441.9
