1788011942 llm-proxy-exp6   Deployment/llm-proxy   cpu: <unknown>/60%   1     6     1     88s
1788012011 llm-proxy-exp6   Deployment/llm-proxy   cpu: 104%/60%   1     6     2     2m36s
1788012079 llm-proxy-exp6   Deployment/llm-proxy   cpu: 106%/60%   1     6     4     3m45s
1788012148 llm-proxy-exp6   Deployment/llm-proxy   cpu: 52%/60%   1     6     4     4m54s
1788012217 llm-proxy-exp6   Deployment/llm-proxy   cpu: 52%/60%   1     6     4     6m3s
1788012286 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     4     7m12s
1788012355 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     4     8m22s
1788012425 llm-proxy-exp6   Deployment/llm-proxy   cpu: 106%/60%   1     6     6     9m30s
1788012493 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     10m
1788012562 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     11m
1788012631 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     12m
1788012700 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     14m
1788012769 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     15m
1788012838 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     16m
1788012907 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     17m
1788012975 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     18m
1788013044 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     19m
1788013113 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     20m
1788013182 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     22m
1788013251 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     23m
1788013320 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     24m
1788013389 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     25m
1788013458 llm-proxy-exp6   Deployment/llm-proxy   cpu: 65%/60%   1     6     6     26m
1788013527 llm-proxy-exp6   Deployment/llm-proxy   cpu: 42%/60%   1     6     6     27m
1788013596 llm-proxy-exp6   Deployment/llm-proxy   cpu: 38%/60%   1     6     6     29m
1788013665 llm-proxy-exp6   Deployment/llm-proxy   cpu: 23%/60%   1     6     6     30m
1788013733 llm-proxy-exp6   Deployment/llm-proxy   cpu: 19%/60%   1     6     6     31m
1788013803 llm-proxy-exp6   Deployment/llm-proxy   cpu: 6%/60%   1     6     6     32m
1788013871 llm-proxy-exp6   Deployment/llm-proxy   cpu: 3%/60%   1     6     4     33m
1788013940 llm-proxy-exp6   Deployment/llm-proxy   cpu: 5%/60%   1     6     3     34m
1788014010 llm-proxy-exp6   Deployment/llm-proxy   cpu: 4%/60%   1     6     3     35m
1788014078 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     2     37m
1788014147 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     38m
1788014215 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     39m
1788014284 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     40m
