ts,status,size,total_ms,upstream_ms
1788182400,200,large,15425.9,15400.7
1788182417,200,large,30729.9,30722.1
1788182425,200,large,40126.8,40121.9
1788182426,200,large,41584.3,41574.5
1788182426,200,large,41823.1,41816.9
1788182426,200,large,41839.8,41825.1
1788182427,200,large,42717.0,42706.7
1788182428,200,large,41561.9,41556.3
1788182428,200,large,42286.6,42274.5
1788182428,200,large,43305.6,43300.6
1788182429,200,large,42168.6,42160.0
1788182430,200,large,42479.2,42474.1
1788182441,200,large,55665.3,55652.3
1788182459,200,large,40714.0,40701.8
1788182466,200,large,80990.5,80981.7
1788182466,200,large,81205.1,81168.1
1788182467,200,large,40629.3,40624.4
1788182467,200,large,41042.2,41038.8
1788182469,200,large,81576.5,81568.6
1788182469,200,large,82986.8,82979.8
1788182469,200,large,40144.0,40123.3
1788182470,200,large,41387.0,41384.1
1788182471,200,large,84635.9,84627.6
1788182472,200,large,40441.3,40429.8
1788182482,200,large,94475.9,94464.7
1788182496,200,large,69179.4,69163.4
1788182501,200,large,40461.1,40440.8
1788182507,200,large,119636.0,119629.5
1788182508,200,large,40926.2,40918.4
1788182508,200,large,40134.9,40131.5
1788182510,200,large,78268.2,78256.6
1788182510,200,large,81832.4,81821.2
1788182511,200,large,40636.0,40616.2
1788182511,200,large,41469.9,41459.2
1788182511,200,large,81277.2,81263.5
1788182513,200,large,39937.6,39934.7
1788182519,200,large,47696.2,47690.4
1788182523,200,large,122949.3,122940.4
1788182537,200,large,68681.7,68677.4
1788182543,200,large,40353.4,40338.3
1788182548,200,large,120916.0,120908.1
1788182549,200,large,50749.4,50734.1
1788182551,200,large,40745.1,40736.8
1788182551,200,large,81226.4,81221.3
1788182552,200,large,41137.8,41126.3
1788182553,200,large,80824.9,80813.3
1788182553,200,large,40683.2,40680.1
1788182555,200,large,40997.6,40977.0
1788182560,200,large,47941.9,47936.1
1788182564,200,large,120995.8,120986.1
