Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,11,0,19000.0,18737.876128000033,4606.972723000126,48702.1556210002,1224.2727272727273,0.10074878563101079,0.0,19000,20000,29000,29000,39000,49000,49000,49000,49000,49000,49000
,Aggregated,11,0,19000.0,18737.876128000033,4606.972723000126,48702.1556210002,1224.2727272727273,0.10074878563101079,0.0,19000,20000,29000,29000,39000,49000,49000,49000,49000,49000,49000
