Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,46,12,182000.0,189802.94830928248,26054.21417999969,300037.01418899983,931.1521739130435,0.13066627119716606,0.03408685335578245,183000,207000,300000,300000,300000,300000,300000,300000,300000,300000,300000
,Aggregated,46,12,182000.0,189802.94830928248,26054.21417999969,300037.01418899983,931.1521739130435,0.13066627119716606,0.03408685335578245,183000,207000,300000,300000,300000,300000,300000,300000,300000,300000,300000
