1787355550 llm-proxy-857bf6d79d-9gm2k   236m   1952Mi   
1787355621 llm-proxy-857bf6d79d-9gm2k   256m    1952Mi   
1787355621 llm-proxy-857bf6d79d-vb4kw   1911m   530Mi    
1787355691 llm-proxy-857bf6d79d-9gm2k   552m    1932Mi   
1787355691 llm-proxy-857bf6d79d-vb4kw   1913m   691Mi    
1787355762 llm-proxy-857bf6d79d-9gm2k   374m    2014Mi   
1787355762 llm-proxy-857bf6d79d-vb4kw   1912m   905Mi    
1787355833 llm-proxy-857bf6d79d-9gm2k   258m    2032Mi   
1787355833 llm-proxy-857bf6d79d-vb4kw   1903m   1097Mi   
1787355903 llm-proxy-857bf6d79d-9gm2k   260m    2032Mi   
1787355903 llm-proxy-857bf6d79d-vb4kw   1896m   1312Mi   
