Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,49,0,42000.0,43284.11447146938,4116.845231000298,93376.51877099961,1213.0816326530612,0.4115556068284571,0.0,42000,49000,56000,58000,69000,87000,93000,93000,93000,93000,93000
,Aggregated,49,0,42000.0,43284.11447146938,4116.845231000298,93376.51877099961,1213.0816326530612,0.4115556068284571,0.0,42000,49000,56000,58000,69000,87000,93000,93000,93000,93000,93000
