1788183095 llm-proxy-7dc458997b-4xb7l   4m      598Mi   
1788183095 llm-proxy-7dc458997b-7fj6n   4m      205Mi   
1788183095 llm-proxy-7dc458997b-d5g8t   4m      771Mi   
1788183095 llm-proxy-7dc458997b-gzlj6   595m    666Mi   
1788183095 llm-proxy-7dc458997b-hdmk4   1930m   782Mi   
1788183095 llm-proxy-7dc458997b-xlkpd   4m      570Mi   
1788183162 llm-proxy-7dc458997b-4xb7l   1910m   598Mi   
1788183162 llm-proxy-7dc458997b-7fj6n   1944m   379Mi   
1788183162 llm-proxy-7dc458997b-d5g8t   1904m   876Mi   
1788183162 llm-proxy-7dc458997b-gzlj6   1911m   700Mi   
1788183162 llm-proxy-7dc458997b-hdmk4   1907m   854Mi   
1788183162 llm-proxy-7dc458997b-xlkpd   1920m   660Mi   
1788183228 llm-proxy-7dc458997b-4xb7l   1921m   740Mi    
1788183228 llm-proxy-7dc458997b-7fj6n   1704m   569Mi    
1788183228 llm-proxy-7dc458997b-d5g8t   1922m   1031Mi   
1788183228 llm-proxy-7dc458997b-gzlj6   1917m   782Mi    
1788183228 llm-proxy-7dc458997b-hdmk4   1922m   1000Mi   
1788183228 llm-proxy-7dc458997b-xlkpd   1920m   722Mi    
