Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,46,0,50000,62057.80865639135,10310.589665000407,128912.99475300002,1898.3478260869565,0.26070148096892204,0.0,51000,81000,82000,84000,88000,127000,129000,129000,129000,129000,129000
,Aggregated,46,0,50000,62057.80865639135,10310.589665000407,128912.99475300002,1898.3478260869565,0.26070148096892204,0.0,51000,81000,82000,84000,88000,127000,129000,129000,129000,129000,129000
