ts,status,size,total_ms,upstream_ms
1788183124,200,large,19542.7,19537.6
1788183144,200,large,40342.2,40332.1
1788183144,200,large,40347.1,40341.7
1788183145,200,large,40827.7,40814.8
1788183145,200,large,41742.1,41734.4
1788183145,200,large,41756.6,41743.4
1788183146,200,large,40870.3,40841.0
1788183146,200,large,41567.2,41559.5
1788183146,200,large,41571.4,41563.8
1788183147,200,large,41468.2,41456.7
1788183157,200,large,10310.0,10306.4
1788183162,200,large,36331.0,36328.3
1788183170,200,large,63573.7,63566.4
1788183187,200,large,80793.7,80784.4
1788183187,200,large,40430.3,40415.3
1788183187,200,large,80348.0,80339.2
1788183187,200,large,81359.2,81346.1
1788183188,200,large,82760.0,82752.8
1788183189,200,large,84105.7,84095.7
1788183189,200,large,82347.4,82340.1
1788183189,200,large,26447.2,26444.7
1788183194,200,large,88081.9,88075.7
1788183198,200,large,49700.5,49692.8
1788183211,200,large,40490.4,40473.3
1788183216,200,large,25297.2,25293.1
1788183227,200,large,39755.9,39750.8
1788183228,200,large,68774.4,68764.0
1788183228,200,large,80606.1,80596.0
1788183228,200,large,80808.0,80798.8
1788183229,200,large,122581.2,122565.9
1788183234,200,large,87558.2,87549.3
1788183234,200,large,127371.1,127363.7
1788183234,200,large,88493.3,88488.9
1788183239,200,large,50478.1,50472.1
1788183244,200,large,26580.4,26577.7
1788183253,200,large,40421.1,40405.2
1788183269,200,large,69810.7,69800.9
1788183269,200,large,40728.4,40719.3
1788183270,200,large,81810.0,81796.8
1788183270,200,large,81982.2,81977.6
1788183270,200,large,25580.7,25578.1
1788183275,200,large,83800.7,83791.6
1788183275,200,large,128602.7,128588.4
1788183276,200,large,128912.4,128908.2
1788183276,200,large,86314.4,86305.1
1788183280,200,large,51229.7,51220.9
