Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,609,9,71000,82043.36232980939,3265.147328999774,300194.27599299885,1129.1740558292283,0.331093714534835,0.004893010559628103,71000,93000,109000,123000,163000,192000,237000,300000,300000,300000,300000
,Aggregated,609,9,71000,82043.36232980939,3265.147328999774,300194.27599299885,1129.1740558292283,0.331093714534835,0.004893010559628103,71000,93000,109000,123000,163000,192000,237000,300000,300000,300000,300000
