Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,39,0,68000.0,63943.366264461445,4688.975750001191,115244.9746000002,1078.5384615384614,0.33262493068528587,0.0,68000,76000,92000,95000,96000,100000,115000,115000,115000,115000,115000
,Aggregated,39,0,68000.0,63943.366264461445,4688.975750001191,115244.9746000002,1078.5384615384614,0.33262493068528587,0.0,68000,76000,92000,95000,96000,100000,115000,115000,115000,115000,115000
