Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,8,0,72000.0,74138.40012462504,36975.64178199991,100849.77048700012,1079.5,0.07557277475322903,0.0,75000,80000,101000,101000,101000,101000,101000,101000,101000,101000,101000
,Aggregated,8,0,72000.0,74138.40012462504,36975.64178199991,100849.77048700012,1079.5,0.07557277475322903,0.0,75000,80000,101000,101000,101000,101000,101000,101000,101000,101000,101000
