1787451363 llm-proxy-857bf6d79d-7gjc5   381m    1987Mi   
1787451363 llm-proxy-857bf6d79d-btt2w   1603m   710Mi    
1787451363 llm-proxy-857bf6d79d-l4sc7   85m     2019Mi   
1787451363 llm-proxy-857bf6d79d-pzkd8   1936m   1535Mi   
1787451363 llm-proxy-857bf6d79d-s2k7d   1928m   1192Mi   
1787451363 llm-proxy-857bf6d79d-w29hf   256m    2029Mi   
1787451435 llm-proxy-857bf6d79d-7gjc5   247m    1909Mi   
1787451435 llm-proxy-857bf6d79d-btt2w   4m      710Mi    
1787451435 llm-proxy-857bf6d79d-l4sc7   98m     2025Mi   
1787451435 llm-proxy-857bf6d79d-pzkd8   4m      1535Mi   
1787451435 llm-proxy-857bf6d79d-s2k7d   1918m   1084Mi   
1787451435 llm-proxy-857bf6d79d-w29hf   255m    2005Mi   
1787451507 llm-proxy-857bf6d79d-7gjc5   275m    1912Mi   
1787451507 llm-proxy-857bf6d79d-btt2w   4m      710Mi    
1787451507 llm-proxy-857bf6d79d-l4sc7   102m    2025Mi   
1787451507 llm-proxy-857bf6d79d-pzkd8   4m      1535Mi   
1787451507 llm-proxy-857bf6d79d-s2k7d   1918m   1186Mi   
1787451507 llm-proxy-857bf6d79d-w29hf   279m    2006Mi   
