Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,11,0,23000.0,24216.455249363207,5000.1919059996,47013.793754998915,1181.909090909091,0.11143376217110777,0.0,23000,28000,39000,39000,47000,47000,47000,47000,47000,47000,47000
,Aggregated,11,0,23000.0,24216.455249363207,5000.1919059996,47013.793754998915,1181.909090909091,0.11143376217110777,0.0,23000,28000,39000,39000,47000,47000,47000,47000,47000,47000,47000
