ts,status,size,total_ms,upstream_ms
1787431147,200,small,5916.1,5906.0
1787431147,200,small,6270.8,6260.7
1787431162,200,small,20910.2,20903.3
1787431167,200,small,23952.8,23941.7
1787431185,200,medium,41467.9,41451.9
1787431190,200,small,43629.5,43614.2
1787431195,200,small,51766.4,51747.3
1787431196,200,large,55280.2,55268.5
1787431198,200,large,56563.8,56542.0
1787431217,200,medium,69156.4,69148.2
1787431220,200,medium,75925.5,75903.5
1787431220,200,large,79533.8,79515.7
1787431225,200,small,77180.5,77171.6
1787431232,200,medium,89458.0,89451.0
1787431236,200,large,94380.3,94367.8
1787431238,200,medium,91117.4,91103.3
1787431240,200,medium,98607.7,98587.8
1787431241,200,small,98691.2,98679.0
1787431246,200,medium,83540.9,83537.0
1787431246,200,small,100722.5,100715.0
1787431252,200,medium,106527.6,106513.6
1787431253,200,large,108310.4,108295.4
1787431258,200,small,110955.7,110944.2
1787431258,200,small,110755.3,110744.0
