1787431454 llm-proxy-857bf6d79d-968zr   1828m   1748Mi   
1787431454 llm-proxy-857bf6d79d-d577b   1915m   1924Mi   
1787431454 llm-proxy-857bf6d79d-jlz5f   523m    1999Mi   
1787431454 llm-proxy-857bf6d79d-kjg95   1914m   1504Mi   
1787431526 llm-proxy-857bf6d79d-968zr   1656m   1836Mi   
1787431526 llm-proxy-857bf6d79d-d577b   1905m   1943Mi   
1787431526 llm-proxy-857bf6d79d-jlz5f   296m    2010Mi   
1787431526 llm-proxy-857bf6d79d-kjg95   1877m   1548Mi   
1787431598 llm-proxy-857bf6d79d-968zr   1905m   1874Mi   
1787431598 llm-proxy-857bf6d79d-d577b   1920m   1987Mi   
1787431598 llm-proxy-857bf6d79d-jlz5f   299m    2017Mi   
1787431598 llm-proxy-857bf6d79d-kjg95   1905m   1548Mi   
