1787451687 llm-proxy-857bf6d79d-7gjc5   230m    1981Mi   
1787451687 llm-proxy-857bf6d79d-btt2w   1916m   1150Mi   
1787451687 llm-proxy-857bf6d79d-l4sc7   111m    2083Mi   
1787451687 llm-proxy-857bf6d79d-pzkd8   842m    1800Mi   
1787451687 llm-proxy-857bf6d79d-s2k7d   1427m   1507Mi   
1787451687 llm-proxy-857bf6d79d-w29hf   273m    2067Mi   
1787451757 llm-proxy-857bf6d79d-7gjc5   225m    1960Mi   
1787451757 llm-proxy-857bf6d79d-btt2w   4m      1150Mi   
1787451757 llm-proxy-857bf6d79d-l4sc7   87m     2084Mi   
1787451757 llm-proxy-857bf6d79d-pzkd8   1909m   1800Mi   
1787451757 llm-proxy-857bf6d79d-s2k7d   3m      1507Mi   
1787451757 llm-proxy-857bf6d79d-w29hf   252m    2077Mi   
1787451829 llm-proxy-857bf6d79d-7gjc5   209m    1916Mi   
1787451829 llm-proxy-857bf6d79d-btt2w   4m      1150Mi   
1787451829 llm-proxy-857bf6d79d-l4sc7   81m     2083Mi   
1787451829 llm-proxy-857bf6d79d-pzkd8   1908m   1800Mi   
1787451829 llm-proxy-857bf6d79d-s2k7d   4m      1507Mi   
1787451829 llm-proxy-857bf6d79d-w29hf   256m    2073Mi   
