ts,status,size,total_ms,upstream_ms
1787451705,200,small,5153.8,5146.1
1787451741,200,large,40873.1,40866.9
1787451746,200,large,45992.6,45978.5
1787451749,200,small,48913.3,48906.5
1787451751,200,small,44676.3,44671.4
1787451756,200,small,13490.9,13488.3
1787451761,200,medium,60242.6,60231.1
1787451782,200,medium,29676.1,29670.4
1787451787,200,small,29599.9,29595.5
1787451793,200,small,29358.5,29348.7
1787451798,200,large,50395.1,50387.3
1787451798,200,small,15152.0,15144.5
1787451802,200,small,100896.3,100890.0
1787451803,200,small,9074.7,9067.2
