1787446256 llm-proxy-857bf6d79d-gbrzg   1920m   2050Mi   
1787446256 llm-proxy-857bf6d79d-l4sc7   384m    1993Mi   
1787446256 llm-proxy-857bf6d79d-tmxvt   225m    2085Mi   
1787446256 llm-proxy-857bf6d79d-z8vvr   275m    2049Mi   
1787446327 llm-proxy-857bf6d79d-gbrzg   1909m   2027Mi   
1787446327 llm-proxy-857bf6d79d-l4sc7   267m    1941Mi   
1787446327 llm-proxy-857bf6d79d-tmxvt   221m    2084Mi   
1787446327 llm-proxy-857bf6d79d-z8vvr   277m    2049Mi   
1787446398 llm-proxy-857bf6d79d-gbrzg   1904m   2027Mi   
1787446398 llm-proxy-857bf6d79d-l4sc7   274m    1955Mi   
1787446398 llm-proxy-857bf6d79d-tmxvt   216m    2085Mi   
1787446398 llm-proxy-857bf6d79d-z8vvr   268m    2048Mi   
