Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,42,0,25000.0,29333.5575267619,4783.7933779999275,69007.81735900001,1034.7142857142858,0.35594199861514597,0.0,27000,37000,41000,42000,49000,54000,69000,69000,69000,69000,69000
,Aggregated,42,0,25000.0,29333.5575267619,4783.7933779999275,69007.81735900001,1034.7142857142858,0.35594199861514597,0.0,27000,37000,41000,42000,49000,54000,69000,69000,69000,69000,69000
