Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,36,0,52000,66906.83593549993,21088.380299000164,158328.04980999936,1902.2777777777778,0.21109844602294825,0.0,54000,85000,96000,102000,117000,158000,158000,158000,158000,158000,158000
,Aggregated,36,0,52000,66906.83593549993,21088.380299000164,158328.04980999936,1902.2777777777778,0.21109844602294825,0.0,54000,85000,96000,102000,117000,158000,158000,158000,158000,158000,158000
