ts,status,size,total_ms,upstream_ms
1787446442,200,small,10509.5,10500.9
1787446448,200,small,14624.6,14608.7
1787446453,200,small,19645.6,19628.2
1787446458,200,medium,26321.6,26316.2
1787446459,200,small,22355.2,22344.7
1787446480,200,medium,41001.0,40993.6
1787446480,200,medium,41352.2,41341.7
1787446485,200,small,45445.7,45434.3
1787446504,200,medium,65227.8,65202.3
1787446513,200,small,82126.7,82109.4
1787446520,200,small,86865.2,86852.6
1787446526,200,medium,76225.3,76211.8
1787446541,200,large,97590.0,97582.0
1787446546,200,small,86020.7,86013.3
