1788177879 llm-proxy-7dc458997b-ln97t   4m    223Mi   
1788177879 llm-proxy-7dc458997b-mmn2x   3m    210Mi   
1788177879 llm-proxy-7dc458997b-qz7kq   4m    210Mi   
1788177879 llm-proxy-7dc458997b-tr4hs   4m    210Mi   
1788177879 llm-proxy-7dc458997b-wll5c   4m    210Mi   
1788177879 llm-proxy-7dc458997b-z5ltk   4m    210Mi   
1788177944 llm-proxy-7dc458997b-ln97t   1914m   457Mi   
1788177944 llm-proxy-7dc458997b-mmn2x   1809m   441Mi   
1788177944 llm-proxy-7dc458997b-qz7kq   1724m   397Mi   
1788177944 llm-proxy-7dc458997b-tr4hs   1916m   441Mi   
1788177944 llm-proxy-7dc458997b-wll5c   1816m   361Mi   
1788177944 llm-proxy-7dc458997b-z5ltk   1913m   441Mi   
1788178010 llm-proxy-7dc458997b-ln97t   1901m   756Mi   
1788178010 llm-proxy-7dc458997b-mmn2x   1905m   698Mi   
1788178010 llm-proxy-7dc458997b-qz7kq   1822m   658Mi   
1788178010 llm-proxy-7dc458997b-tr4hs   1914m   674Mi   
1788178010 llm-proxy-7dc458997b-wll5c   1870m   723Mi   
1788178010 llm-proxy-7dc458997b-z5ltk   1910m   735Mi   
