ts,status,size,total_ms,upstream_ms
1788177900,200,medium,14929.5,14920.7
1788177904,200,medium,17407.9,17394.2
1788177910,200,medium,25297.9,25284.4
1788177910,200,medium,25414.2,25406.5
1788177910,200,medium,25419.3,25411.2
1788177910,200,medium,25535.3,25523.3
1788177911,200,medium,25160.9,25144.3
1788177911,200,medium,24370.0,24357.3
1788177911,200,medium,25375.1,25366.9
1788177911,200,medium,24590.7,24583.6
1788177912,200,medium,25921.4,25891.6
1788177915,200,medium,13776.9,13774.2
1788177923,200,medium,11312.9,11305.1
1788177925,200,medium,36782.9,36773.2
1788177931,200,medium,42670.9,42660.3
1788177931,200,medium,13572.2,13569.5
1788177932,200,medium,43825.8,43812.8
1788177932,200,medium,46089.7,46079.0
1788177932,200,medium,44186.8,44173.5
1788177932,200,medium,20468.5,20453.6
1788177932,200,medium,20308.7,20298.5
1788177933,200,medium,47450.4,47439.9
1788177934,200,medium,21452.7,21442.7
1788177944,200,medium,12843.6,12840.9
1788177945,200,medium,31115.2,31104.1
1788177946,200,medium,41572.3,41564.0
1788177947,200,medium,21622.5,21596.8
1788177949,200,medium,37295.4,37287.3
1788177952,200,medium,40241.4,40232.0
1788177953,200,medium,20393.6,20390.2
1788177954,200,medium,20282.0,20271.6
1788177955,200,medium,67768.7,67757.5
1788177955,200,medium,67776.5,67766.3
1788177956,200,medium,21497.8,21492.9
1788177959,200,medium,12896.3,12893.9
1788177966,200,medium,32307.0,32298.0
1788177968,200,medium,42462.1,42453.6
1788177970,200,medium,22149.9,22133.4
1788177971,200,medium,38147.6,38134.8
1788177973,200,medium,39578.5,39569.4
1788177976,200,medium,15524.9,15522.3
1788177977,200,medium,22061.7,22057.2
1788177977,200,medium,22113.0,22102.4
1788177978,200,medium,67300.4,67295.0
1788177979,200,medium,90676.6,90659.4
1788177981,200,medium,22583.2,22568.9
1788177987,200,medium,41921.9,41912.9
1788177989,200,medium,40924.1,40918.7
1788177990,200,medium,12615.0,12612.0
1788177991,200,medium,41119.1,41110.1
1788177992,200,medium,20539.3,20511.3
1788177994,200,medium,39795.7,39785.0
1788177997,200,medium,19636.6,19633.8
1788177998,200,medium,19516.7,19506.2
1788177999,200,medium,87024.1,87018.6
1788178000,200,medium,65855.7,65852.0
1788178001,200,medium,19679.0,19669.8
1788178003,200,medium,12583.4,12580.7
1788178009,200,medium,41941.1,41936.1
1788178009,200,medium,39505.5,39489.5
1788178011,200,medium,39760.0,39748.8
1788178014,200,medium,20403.1,20386.6
1788178014,200,medium,39430.6,39420.1
1788178016,200,medium,12326.5,12323.6
1788178019,200,medium,20286.3,20282.6
1788178019,200,medium,20225.0,20222.4
1788178020,200,medium,84960.7,84952.2
1788178020,200,medium,63956.7,63951.9
1788178022,200,medium,20502.0,20486.2
1788178029,200,medium,40513.3,40501.1
1788178031,200,medium,40673.5,40667.5
1788178031,200,medium,13599.5,13596.3
1788178033,200,medium,40668.4,40657.7
1788178035,200,medium,40037.3,40027.4
1788178037,200,medium,21309.8,21296.5
1788178040,200,medium,20549.2,20545.9
1788178041,200,medium,20456.3,20448.3
1788178041,200,medium,84538.1,84525.3
1788178041,200,medium,61647.2,61643.1
1788178044,200,medium,19910.1,19905.0
1788178045,200,medium,12615.1,12612.5
1788178050,200,medium,39327.9,39317.2
1788178051,200,medium,41168.9,41156.3
1788178053,200,medium,40601.8,40592.9
1788178055,200,medium,39764.6,39751.2
1788178055,200,medium,13769.8,13766.2
1788178058,200,medium,20273.1,20262.9
1788178059,200,medium,12659.5,12656.5
1788178062,200,medium,19433.3,19414.7
1788178062,200,medium,82061.8,82053.2
1788178062,200,medium,62044.6,62033.5
1788178064,200,medium,20160.9,20147.3
1788178064,200,medium,28868.1,28856.3
