1788185564 llm-proxy-7dc458997b-8g496   4m    1488Mi   
1788185564 llm-proxy-7dc458997b-bvbq2   4m    1862Mi   
1788185564 llm-proxy-7dc458997b-d6x54   4m    1607Mi   
1788185564 llm-proxy-7dc458997b-lfcg2   4m    1377Mi   
1788185564 llm-proxy-7dc458997b-r8wjl   4m    1490Mi   
1788185564 llm-proxy-7dc458997b-wz85t   4m    1724Mi   
1788185630 llm-proxy-7dc458997b-8g496   1917m   1566Mi   
1788185630 llm-proxy-7dc458997b-bvbq2   1921m   1881Mi   
1788185630 llm-proxy-7dc458997b-d6x54   1919m   1764Mi   
1788185630 llm-proxy-7dc458997b-lfcg2   1913m   1436Mi   
1788185630 llm-proxy-7dc458997b-r8wjl   1918m   1628Mi   
1788185630 llm-proxy-7dc458997b-wz85t   1917m   1758Mi   
1788185695 llm-proxy-7dc458997b-8g496   1920m   1632Mi   
1788185695 llm-proxy-7dc458997b-bvbq2   1913m   2083Mi   
1788185695 llm-proxy-7dc458997b-d6x54   1912m   1764Mi   
1788185695 llm-proxy-7dc458997b-lfcg2   1918m   1574Mi   
1788185695 llm-proxy-7dc458997b-r8wjl   1922m   1725Mi   
1788185695 llm-proxy-7dc458997b-wz85t   1898m   1958Mi   
