1788161269 llm-proxy-7dc458997b-98hkx   4m    205Mi   
1788161269 llm-proxy-7dc458997b-lv79g   4m    206Mi   
1788161269 llm-proxy-7dc458997b-nx868   4m    251Mi   
1788161269 llm-proxy-7dc458997b-pxn5p   3m    205Mi   
1788161269 llm-proxy-7dc458997b-ql6mx   4m    208Mi   
1788161269 llm-proxy-7dc458997b-sg488   4m    205Mi   
1788161336 llm-proxy-7dc458997b-98hkx   1904m   727Mi   
1788161336 llm-proxy-7dc458997b-lv79g   1286m   467Mi   
1788161336 llm-proxy-7dc458997b-nx868   1902m   647Mi   
1788161336 llm-proxy-7dc458997b-pxn5p   1621m   768Mi   
1788161336 llm-proxy-7dc458997b-ql6mx   1907m   635Mi   
1788161336 llm-proxy-7dc458997b-sg488   1293m   446Mi   
1788161404 llm-proxy-7dc458997b-98hkx   1907m   864Mi   
1788161404 llm-proxy-7dc458997b-lv79g   1390m   468Mi   
1788161404 llm-proxy-7dc458997b-nx868   1905m   612Mi   
1788161404 llm-proxy-7dc458997b-pxn5p   1898m   884Mi   
1788161404 llm-proxy-7dc458997b-ql6mx   1906m   616Mi   
1788161404 llm-proxy-7dc458997b-sg488   1369m   445Mi   
