ts,status,size,total_ms,upstream_ms
1787471792,200,small,9060.7,9052.9
1787471794,200,small,10310.7,10302.5
1787471799,200,small,15485.3,15477.1
1787471799,200,small,15498.7,15481.8
1787471814,200,small,29456.3,29443.2
1787471819,200,small,34596.7,34579.8
1787471825,200,small,39347.5,39324.6
1787471846,200,medium,61190.8,61168.9
1787471852,200,large,67409.3,67393.0
1787471852,200,small,66417.9,66387.7
1787471859,200,small,71958.1,71948.9
1787471881,200,medium,92523.9,92513.8
1787471887,200,small,98303.4,98283.7
1787471898,200,large,112349.5,112305.3
