ts,status,size,total_ms,upstream_ms
1787429692,200,small,28528.9,28500.0
1787429694,200,small,30793.4,30785.4
1787429699,200,small,34842.0,34832.3
1787429700,200,small,35257.9,35241.8
1787429706,200,small,40574.2,40565.7
1787429706,200,small,38978.0,38965.8
1787429707,200,small,38935.7,38923.2
1787429708,200,medium,44479.5,44472.0
1787429711,200,small,45720.0,45704.2
1787429713,200,small,50004.2,49965.3
1787429717,200,medium,53478.2,53471.1
1787429721,200,small,55150.0,55143.3
1787429721,200,large,57400.0,57385.8
1787429723,200,large,57448.7,57436.3
1787429726,200,small,59221.2,59210.1
1787429731,200,medium,66257.7,66243.0
1787429735,200,medium,34592.8,34584.7
1787429736,200,small,40639.7,40626.9
1787429737,200,medium,72634.7,72620.5
1787429742,200,small,76701.2,76693.9
1787429747,200,medium,79470.1,79453.1
1787429756,200,medium,47688.3,47670.5
1787429757,200,medium,55712.6,55708.6
1787429757,200,large,92918.4,92905.6
1787429758,200,large,50128.9,50123.1
1787429762,200,large,94012.9,94000.5
1787429763,200,small,51116.8,51107.8
1787429763,200,small,96861.2,96851.0
1787429764,200,large,41805.5,41796.2
1787429766,200,small,28511.4,28508.2
1787429771,200,small,11632.4,11621.3
