1787357906 llm-proxy-857bf6d79d-9gm2k   799m    1988Mi   
1787357906 llm-proxy-857bf6d79d-vb4kw   1786m   1297Mi   
1787357976 llm-proxy-857bf6d79d-9gm2k   634m    1985Mi   
1787357976 llm-proxy-857bf6d79d-vb4kw   1911m   1461Mi   
1787358046 llm-proxy-857bf6d79d-9gm2k   715m    1968Mi   
1787358046 llm-proxy-857bf6d79d-vb4kw   1914m   1564Mi   
1787358117 llm-proxy-857bf6d79d-9gm2k   638m    1967Mi   
1787358117 llm-proxy-857bf6d79d-vb4kw   1906m   1772Mi   
1787358187 llm-proxy-857bf6d79d-9gm2k   285m    2000Mi   
1787358187 llm-proxy-857bf6d79d-vb4kw   1766m   1875Mi   
1787358259 llm-proxy-857bf6d79d-9gm2k   960m    1994Mi   
1787358259 llm-proxy-857bf6d79d-vb4kw   1915m   1963Mi   
