Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,45,22,294000.0,251268.2690873113,52667.45064099996,300066.3839379995,540.6888888888889,0.1262076137729993,0.06170150006679966,294000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000
,Aggregated,45,22,294000.0,251268.2690873113,52667.45064099996,300066.3839379995,540.6888888888889,0.1262076137729993,0.06170150006679966,294000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000
