1787421474 llm-proxy-857bf6d79d-4vp47   266m    2017Mi   
1787421474 llm-proxy-857bf6d79d-jlz5f   1916m   1494Mi   
1787421474 llm-proxy-857bf6d79d-mb6wl   3m      205Mi    
1787421474 llm-proxy-857bf6d79d-thxs6   1918m   900Mi    
1787421546 llm-proxy-857bf6d79d-4vp47   247m    2014Mi   
1787421546 llm-proxy-857bf6d79d-jlz5f   1905m   1692Mi   
1787421546 llm-proxy-857bf6d79d-mb6wl   1921m   495Mi    
1787421546 llm-proxy-857bf6d79d-thxs6   1578m   1104Mi   
1787421618 llm-proxy-857bf6d79d-4vp47   262m    2015Mi   
1787421618 llm-proxy-857bf6d79d-jlz5f   1650m   1757Mi   
1787421618 llm-proxy-857bf6d79d-mb6wl   1902m   870Mi    
1787421618 llm-proxy-857bf6d79d-thxs6   1624m   1222Mi   
