ts,status,size,total_ms,upstream_ms
1788162711,200,small,4568.1,4555.1
1788162712,200,small,5329.5,5323.3
1788162712,200,small,5341.7,5332.8
1788162712,200,small,5462.9,5455.9
1788162713,200,small,5195.4,5164.7
1788162713,200,small,5538.9,5528.7
1788162713,200,small,4717.1,4713.1
1788162714,200,small,4596.4,4585.0
1788162716,200,small,7639.9,7624.6
1788162717,200,small,7559.8,7548.5
1788162717,200,small,8568.8,8557.1
1788162718,200,small,10054.8,10046.2
1788162718,200,small,8455.6,8441.4
1788162719,200,small,11247.5,11181.8
1788162720,200,small,4792.1,4789.6
1788162721,200,small,4967.0,4938.5
1788162722,200,small,10506.4,10492.1
1788162723,200,small,9977.3,9967.5
1788162723,200,small,10777.7,10772.4
1788162724,200,small,15370.0,15364.7
1788162724,200,small,10695.4,10684.1
1788162725,200,small,12261.4,12250.5
1788162726,200,small,5000.4,4990.4
1788162727,200,small,4693.6,4686.9
1788162728,200,small,9890.2,9883.2
1788162728,200,small,9423.7,9409.4
1788162728,200,small,9924.1,9918.8
1788162729,200,small,9515.6,9511.3
1788162730,200,small,14782.1,14774.7
1788162731,200,small,11864.9,11852.7
1788162732,200,small,4553.4,4550.5
1788162733,200,small,4489.0,4482.5
1788162733,200,small,10077.9,10061.7
1788162734,200,small,9245.6,9237.9
1788162734,200,small,9221.9,9217.0
1788162735,200,small,9116.3,9108.8
1788162735,200,small,15887.2,15872.6
1788162736,200,small,11735.9,11717.9
1788162738,200,small,4694.7,4692.1
1788162738,200,small,8551.3,8548.0
1788162739,200,small,8712.7,8706.1
1788162739,200,small,9320.2,9312.6
1788162739,200,small,4662.2,4651.3
1788162740,200,small,8945.2,8936.6
1788162741,200,small,14193.5,14185.5
1788162742,200,small,11914.0,11906.0
1788162743,200,small,8734.3,8724.3
1788162744,200,small,8905.1,8894.1
1788162744,200,small,8495.3,8486.4
1788162744,200,small,4942.9,4939.7
1788162745,200,small,4863.5,4853.5
1788162745,200,small,8623.3,8617.1
1788162747,200,small,13954.7,13944.6
1788162748,200,small,12257.4,12247.0
1788162748,200,small,9223.9,9215.6
1788162749,200,small,8633.7,8626.0
1788162749,200,small,9699.6,9693.7
1788162750,200,small,4664.9,4662.2
1788162750,200,small,8622.5,8610.7
1788162751,200,small,4547.2,4544.5
1788162753,200,small,15684.1,15675.5
1788162754,200,small,9247.5,9239.5
1788162754,200,small,11200.5,11188.1
1788162754,200,small,8710.3,8706.6
1788162754,200,small,8991.9,8988.4
1788162755,200,small,8548.8,8542.0
1788162756,200,small,4690.1,4687.9
1788162757,200,small,4629.4,4621.7
1788162759,200,small,15869.9,15853.3
1788162759,200,small,8529.2,8520.6
1788162760,200,small,8572.0,8566.3
1788162760,200,small,9578.9,9568.8
1788162760,200,small,12282.1,12248.9
1788162760,200,small,9128.0,9123.1
1788162762,200,small,4586.4,4569.8
1788162763,200,small,4471.0,4458.7
1788162764,200,small,9517.9,9514.6
1788162765,200,small,15693.4,15678.7
1788162765,200,small,8706.7,8696.0
1788162765,200,small,8804.7,8796.6
1788162766,200,small,8440.6,8428.8
1788162766,200,small,12368.4,12288.0
1788162769,200,small,4981.0,4978.6
1788162769,200,small,8583.9,8580.8
1788162769,200,small,4927.8,4923.7
1788162770,200,small,8900.9,8887.2
1788162770,200,small,9150.9,9146.6
1788162771,200,small,15949.4,15944.5
1788162771,200,small,8979.2,8972.1
1788162772,200,small,13027.0,13022.8
1788162774,200,small,9410.1,9400.0
1788162775,200,small,9623.9,9614.7
1788162775,200,small,9756.8,9747.4
1788162776,200,small,5150.1,5146.7
1788162776,200,small,8414.2,8404.7
1788162776,200,small,5023.6,5018.8
1788162777,200,small,15538.1,15517.0
1788162779,200,small,13085.6,13039.4
1788162779,200,small,8703.4,8694.3
1788162781,200,small,9139.7,9135.4
1788162781,200,small,9321.5,9307.9
1788162781,200,small,9594.4,9586.6
1788162782,200,small,5279.0,5268.8
1788162782,200,small,5324.8,5322.1
1788162785,200,small,9968.4,9959.3
1788162785,200,small,17313.3,17180.0
1788162786,200,small,13919.8,13912.3
1788162786,200,small,9516.2,9508.8
1788162787,200,small,9582.2,9573.4
1788162787,200,small,9639.2,9624.5
1788162787,200,small,4807.8,4805.2
1788162788,200,small,4781.8,4777.3
1788162790,200,small,8927.1,8922.8
1788162791,200,small,17665.4,17657.4
1788162791,200,small,9190.9,9182.7
1788162792,200,small,10635.8,10630.7
1788162792,200,small,10665.6,10657.1
1788162792,200,small,13860.4,13786.2
1788162793,200,small,4976.8,4974.2
1788162794,200,small,4921.9,4909.4
1788162795,200,small,8562.5,8554.3
1788162796,200,small,8452.9,8440.4
1788162797,200,small,16655.6,16649.7
1788162797,200,small,9811.6,9803.3
1788162797,200,small,9495.3,9492.0
1788162798,200,small,11926.2,11912.3
1788162799,200,small,4717.6,4713.9
1788162800,200,small,4676.8,4668.1
1788162800,200,small,8771.3,8766.5
1788162802,200,small,8718.3,8708.7
1788162802,200,small,8833.9,8830.7
1788162802,200,small,9215.1,9204.2
1788162803,200,small,15426.3,15415.6
1788162804,200,small,11766.0,11747.7
1788162805,200,small,4533.7,4530.6
1788162805,200,small,9996.4,9991.1
1788162806,200,small,4516.2,4512.4
1788162807,200,small,9481.6,9473.1
1788162808,200,small,8537.5,8527.1
1788162808,200,small,9066.6,9055.5
1788162809,200,small,15564.3,15560.4
1788162810,200,small,11985.1,11969.0
1788162811,200,small,9216.8,9208.1
1788162811,200,small,4824.4,4813.0
1788162812,200,small,4700.5,4695.7
1788162812,200,small,9032.0,9028.2
1788162813,200,small,9159.4,9149.7
