1787959325 llm-proxy-exp6   Deployment/llm-proxy   cpu: <unknown>/60%   1     6     1     44m
1787959394 llm-proxy-exp6   Deployment/llm-proxy   cpu: 103%/60%   1     6     2     45m
1787959464 llm-proxy-exp6   Deployment/llm-proxy   cpu: 89%/60%   1     6     2     46m
1787959535 llm-proxy-exp6   Deployment/llm-proxy   cpu: 66%/60%   1     6     3     47m
1787959605 llm-proxy-exp6   Deployment/llm-proxy   cpu: 68%/60%   1     6     4     48m
1787959675 llm-proxy-exp6   Deployment/llm-proxy   cpu: 52%/60%   1     6     4     49m
1787959745 llm-proxy-exp6   Deployment/llm-proxy   cpu: 52%/60%   1     6     4     51m
1787959816 llm-proxy-exp6   Deployment/llm-proxy   cpu: 103%/60%   1     6     6     52m
1787959886 llm-proxy-exp6   Deployment/llm-proxy   cpu: 64%/60%   1     6     6     53m
1787959956 llm-proxy-exp6   Deployment/llm-proxy   cpu: 68%/60%   1     6     6     54m
1787960026 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     55m
1787960096 llm-proxy-exp6   Deployment/llm-proxy   cpu: 69%/60%   1     6     6     56m
1787960166 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     58m
1787960237 llm-proxy-exp6   Deployment/llm-proxy   cpu: 66%/60%   1     6     6     59m
1787960308 llm-proxy-exp6   Deployment/llm-proxy   cpu: 67%/60%   1     6     6     60m
1787960379 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     61m
1787960448 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     62m
1787960518 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     63m
1787960589 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     65m
1787960659 llm-proxy-exp6   Deployment/llm-proxy   cpu: 62%/60%   1     6     6     66m
1787960729 llm-proxy-exp6   Deployment/llm-proxy   cpu: 63%/60%   1     6     6     67m
1787960799 llm-proxy-exp6   Deployment/llm-proxy   cpu: 66%/60%   1     6     6     68m
1787960870 llm-proxy-exp6   Deployment/llm-proxy   cpu: 69%/60%   1     6     6     69m
1787960940 llm-proxy-exp6   Deployment/llm-proxy   cpu: 51%/60%   1     6     6     71m
1787961011 llm-proxy-exp6   Deployment/llm-proxy   cpu: 50%/60%   1     6     6     72m
1787961081 llm-proxy-exp6   Deployment/llm-proxy   cpu: 33%/60%   1     6     6     73m
1787961152 llm-proxy-exp6   Deployment/llm-proxy   cpu: 35%/60%   1     6     6     74m
1787961222 llm-proxy-exp6   Deployment/llm-proxy   cpu: 13%/60%   1     6     6     75m
1787961292 llm-proxy-exp6   Deployment/llm-proxy   cpu: 4%/60%   1     6     6     76m
1787961364 llm-proxy-exp6   Deployment/llm-proxy   cpu: 2%/60%   1     6     5     78m
1787961434 llm-proxy-exp6   Deployment/llm-proxy   cpu: 3%/60%   1     6     4     79m
1787961505 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     2     80m
1787961575 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     81m
1787961644 llm-proxy-exp6   Deployment/llm-proxy   cpu: 0%/60%   1     6     1     82m
