Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,631,0,64000,78237.30548989371,3475.152294000509,282590.34371100005,1136.7416798732172,0.34187276738842304,0.0,64000,83000,102000,116000,169000,235000,257000,264000,283000,283000,283000
,Aggregated,631,0,64000,78237.30548989371,3475.152294000509,282590.34371100005,1136.7416798732172,0.34187276738842304,0.0,64000,83000,102000,116000,169000,235000,257000,264000,283000,283000,283000
