Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,50,0,41000,57665.67722644001,20065.791227000773,119882.58612400023,1860.12,0.2803787213889256,0.0,42000,78000,80000,81000,100000,103000,120000,120000,120000,120000,120000
,Aggregated,50,0,41000,57665.67722644001,20065.791227000773,119882.58612400023,1860.12,0.2803787213889256,0.0,42000,78000,80000,81000,100000,103000,120000,120000,120000,120000,120000
