1788183675 llm-proxy-7dc458997b-4xb7l   4m      961Mi    
1788183675 llm-proxy-7dc458997b-7fj6n   1742m   981Mi    
1788183675 llm-proxy-7dc458997b-d5g8t   4m      1312Mi   
1788183675 llm-proxy-7dc458997b-gzlj6   4m      956Mi    
1788183675 llm-proxy-7dc458997b-hdmk4   1919m   1353Mi   
1788183675 llm-proxy-7dc458997b-xlkpd   4m      944Mi    
1788183740 llm-proxy-7dc458997b-4xb7l   1866m   1023Mi   
1788183740 llm-proxy-7dc458997b-7fj6n   1717m   1069Mi   
1788183740 llm-proxy-7dc458997b-d5g8t   1809m   1373Mi   
1788183740 llm-proxy-7dc458997b-gzlj6   1737m   994Mi    
1788183740 llm-proxy-7dc458997b-hdmk4   1780m   1438Mi   
1788183740 llm-proxy-7dc458997b-xlkpd   1721m   944Mi    
1788183806 llm-proxy-7dc458997b-4xb7l   1849m   1043Mi   
1788183806 llm-proxy-7dc458997b-7fj6n   1826m   1126Mi   
1788183806 llm-proxy-7dc458997b-d5g8t   1913m   1436Mi   
1788183806 llm-proxy-7dc458997b-gzlj6   1823m   1060Mi   
1788183806 llm-proxy-7dc458997b-hdmk4   1891m   1438Mi   
1788183806 llm-proxy-7dc458997b-xlkpd   1834m   944Mi    
