ts,status,size,total_ms,upstream_ms
1788183996,200,large,25631.4,25626.0
1788184009,200,large,39877.8,39864.7
1788184009,200,large,39880.9,39873.5
1788184010,200,large,40317.0,40307.4
1788184010,200,large,40322.8,40317.0
1788184010,200,large,39429.0,39399.5
1788184010,200,large,40649.6,40640.8
1788184012,200,large,41425.5,41421.4
1788184013,200,large,40681.6,40669.4
1788184023,200,large,26054.6,26051.5
1788184050,200,large,25601.1,25597.9
1788184051,200,large,79040.0,79031.4
1788184051,200,large,79047.4,79039.6
1788184051,200,large,80115.1,80103.3
1788184051,200,large,80121.9,80111.1
1788184051,200,large,79699.3,79685.8
1788184052,200,large,79517.4,79505.8
1788184053,200,large,81468.8,81454.3
1788184055,200,large,44745.1,44735.9
1788184060,200,large,49895.6,49884.0
1788184077,200,large,25891.6,25888.5
1788184093,200,large,120116.8,120108.6
1788184093,200,large,121137.2,121120.6
1788184093,200,large,82179.9,82176.5
1788184093,200,large,120206.4,120195.9
1788184094,200,large,80266.5,80257.5
1788184094,200,large,121878.3,121865.8
1788184097,200,large,44713.4,44704.7
1788184102,200,large,91701.1,91695.6
1788184104,200,large,27280.6,27277.6
1788184120,200,large,25205.0,25195.4
1788184132,200,large,25564.5,25561.4
1788184133,200,large,121279.5,121274.5
1788184133,200,large,81596.9,81584.3
1788184133,200,large,121358.3,121348.0
1788184133,200,large,81198.6,81192.6
1788184135,200,large,121368.5,121363.1
1788184135,200,large,79318.8,79311.9
1788184143,200,large,90229.6,90224.0
1788184143,200,large,82357.2,82346.7
